Error,TV_B1,TV_F0,TV_HAF_1,TV_HAF_2,TV_HAF_3,TV_HAF_4,TV_HAF_5,TV_HAF_6,TV_HAF_7,TV_HAF_8,TV_HAF_9,TV_HAF_10,TV_HAF_11,TV_HAF_12,TV_HAF_13,TV_HAF_14,TV_HAF_15,TV_HAF_16,TV_HAF_17,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15,S_16,S_17,S_18,Type,Database
0.16905065419408,4.60589594837753e-05,4.78660854143317e-07,3.26734559741433,2.08706918409667,2.79148817409886,2.22771768705557,3.20345628936482,3.37138593151726,3.83073165150636,15.4507370818336,8.2586030015285,10.7517148301393,27.9484734046454,69.9969193550521,16.1149736049021,10.2906281716716,12.4373531231091,9.75394635899384,10.3608331336863,0.527477830582951,0.52119297481358,0.116846421847528,0.278022360110004,0.457709143106601,0.108374379393255,0.235224125272501,0.0602424800651485,0.0155444554303865,0.0149348091894452,0.0163575339169932,0.00901300950362928,0.00102117060700794,0.00470786501806257,0.014612703468641,0.00777891460432323,0.0144530482526681,0.00725853209764136,2,Saar
0.321132195579781,0.000110795723187047,1.12347882713544e-06,3.95519736396961,4.64016601960226,10.6084384637836,24.3472564904258,12.9187870444502,31.8028889731653,18.8576845451102,38.9015593742225,117.605119298135,30.3007416293427,23.5751296493666,11.0275084477833,79.9269899644639,16.2583327753006,91.9074290487088,55.1661687000141,2584.80340294328,0.367545792855489,0.512659250424469,0.852397114038893,0.516734334636366,0.104760055187082,0.102405044864205,0.0528728553011955,0.0467761831701896,0.0152946900699673,0.00233473625498393,0.00970316985466571,0.0234434803331846,0.018742148613377,0.00203869976862883,0.00507106754324678,0.00144843653469886,0.000763748718682805,2.62732358178234e-05,3,Saar
0.110675443194081,2.12981194616398e-05,3.32349277848152e-07,0.730197225863145,0.69447237130203,1.16661790288922,1.22246208055209,2.40677507606175,2.11777434991035,1.66160773430506,2.39319638151833,9.09980142853187,7.63575081169436,13.4521945712764,54.6966374976329,75.5370958099486,41.0116024867266,12.0760876884773,3.2650314661322,3.31614190603985,0.270955464079519,1.64838081491274,0.280448020925635,0.865638483634308,1.29484035832465,0.355448712387995,0.267198826809137,0.23797780910022,0.15644551487388,0.0142104280139454,0.0147825981529042,0.00662791546182621,0.00315467589681198,0.00197142198153861,0.00756894975098247,0.00484172698378645,0.00580544745880596,0.00395784173294364,1,Saar
0.119570527259097,2.38247992547926e-05,4.4144992273524e-07,0.434888925810336,0.766331184841071,0.695830641724446,0.826474427307916,3.57457295259268,8.07103246969916,6.71125874875731,6.39713816749736,14.5126330306112,62.3934153188556,27.817812853848,55.8975295480364,25.5365189360069,31.8032584746576,20.829645742631,17.8354897285437,11.9410488068192,0.415226195318559,0.54732407030604,0.973557764258775,0.687237336872309,0.330265530908808,0.0412200023014686,0.00653851398889331,0.0177580376406456,0.0138324527594592,0.00197760749084359,0.000351289696514763,0.000669853749723263,0.000281534704050007,0.000606346511299773,0.000517710496949891,0.00193376057090844,0.00044952115519776,0.000291446860843904,1,Saar
0.218343289635194,2.22778090280436e-05,1.67703704982376e-07,0.396049045953896,1.16719301124103,1.12554607722102,1.40653387600155,1.48575295214427,2.61088730259534,2.10831549495446,2.37383439464575,3.26642309720971,10.6689466673572,7.00402611064436,12.5069983278513,8.85665617667792,24.4462447377372,12.2559737216632,16.758284556424,9.18102024468753,0.297545865109193,1.27097837547526,0.24869589071386,0.350294403292841,0.30325270777425,0.503732250183199,0.869121225040815,1.02129683391586,0.397574570368795,0.478798998292247,0.271555652382448,0.151298991841314,0.049023506174436,0.037963321313496,0.00941732908885423,0.0176577733782862,0.00994365384471194,0.0176078318205314,2,Saar
0.139444398562535,5.89180597244691e-05,3.80242043975725e-07,1.90827261525644,3.0593899961247,2.74251802145915,3.28136287839894,6.28702372485603,8.5529214635666,8.23302023214791,9.43800286451098,10.2489012176075,17.0185934896513,47.8371633727716,57.4858082610876,41.3596732773956,20.3480219518554,67.0056115632077,80.9089772188808,632.468467066777,0.590135188922762,0.434213634312716,0.180914473829211,0.222452963587497,0.18264382938424,0.196609903617616,0.124294505193427,0.0247551859916153,0.0179766044517723,0.0204286283002849,0.0088582505395402,0.00249116804840863,0.00103060250516986,0.00346060852453958,0.0118184785133552,0.0043917500936375,0.00105318384178252,6.73941845075535e-05,2,Saar
0.171505617941087,1.16245644533687e-05,1.8250917304936e-07,0.575689877670689,1.88652739473586,1.30739351179426,1.35892417830372,3.73188548758349,11.0852933548002,3.69581651380722,4.85993415086067,5.18185640762083,12.6333162034707,26.5333894620085,360.048798538702,11.8228410790335,19.0476646084482,20.5087493544648,40.8754479445516,53.36657470608,0.423907761096973,0.993039728540596,0.199817540744437,0.242368738311358,0.387493113173984,0.483862916421103,0.0544268341657773,0.147269294862018,0.327398794866675,0.0936404673868813,0.0253248877227387,0.00794806197638623,0.000500621442903577,0.0128500098221065,0.00661721173357856,0.00375981486364381,0.00148951746266978,0.00143980499951119,2,Saar
0.112370259443459,2.1122685765861e-05,2.55678482568734e-07,0.54044667869752,0.610629826799356,0.92829549955298,0.955735046385448,1.87262439867674,1.29869674895743,4.92696474242967,1.66728943351448,2.53135190655621,1.83640022221309,11.9886901971179,2.35085711089214,5.30132437510366,2.51562565000213,4.45321546130455,5.00984789509054,31.8264110271791,0.324849342726382,0.864575213907934,0.430454168277928,0.84479665104582,0.740668208790489,0.877602590070357,0.481691132508119,0.308392869386379,0.455549411015766,0.0842860321838179,0.0646376070478714,0.015662366024952,0.0313197340673931,0.0123614329355111,0.0281634233838595,0.0166128051592719,0.0180067838433939,0.00367123765814597,2,Saar
0.128340072292457,9.98730098091117e-06,2.2772058410221e-07,0.453610726743377,0.676246362046012,0.985365416726329,1.66811999660449,1.4847840629019,2.79010228322944,3.53636312088997,3.79405381810586,6.66792051750527,4.29826084578392,10.0893777189854,17.7212685934181,10.7026138119168,978.24478456825,41.7892184289426,17.1777582424047,946.482895576729,0.227075422973946,0.759620685506129,0.616264022343382,0.91211145110058,1.99159532824467,1.34764363899505,0.470269224480784,0.658292147727014,0.108986903038794,0.0375688945977666,0.0185557170382109,0.0109149204836984,0.00467138098099127,0.00620823018683981,8.47446060660244e-05,0.00177275439037269,0.0056044491567796,0.00010600467759047,1,Saar
0.128626996469786,4.43028731612001e-05,3.63992374297667e-07,0.902270190249859,2.32543457694868,3.69477528231475,3.96573751539024,4.9329178054384,26.5791167840571,3.63815046920443,10.1828427997155,15.4266455138041,20.1621366056099,51.0273447208087,142.048438301339,44.0502663933595,90.6749912786199,8539.31928322334,245.887149748833,131.494897976887,0.61341764610482,0.373889161768722,0.24310338381469,0.18859008972111,0.143527082277095,0.0767310713337726,0.00603602736522225,0.0120654355655771,0.00404190178126485,0.00191983757558781,0.00174064419486859,0.000652807288510233,0.000383145113781652,0.000753257573202317,0.000458030014518646,4.79724777094409e-06,0.000235390549748792,0.00080432239338659,2,Saar
0.127059966357241,2.35892475550593e-05,1.17592649927879e-07,0.294181143780577,0.307231865630109,0.601611731190477,0.783139993725162,0.862624661208084,1.18826139271074,1.10360726819489,2.33135076798665,1.7873863522398,1.08452502650625,1.45624547345063,1.85544347769384,1.51918880753482,2.29144729210817,2.79675982835104,2.40297913694388,3.52637523585117,0.399534258394082,0.528874248384946,0.452908084713088,0.28148533003685,0.352434187124207,0.232699924221908,0.499254075872874,0.696470321710817,0.307601814171379,0.317122902572075,0.265432092049582,0.251855212455202,0.17711151007021,0.0594591347646525,0.0277286061495032,0.0373656422275864,0.0286364492340037,0.0175027204295278,1,Saar
0.183237693484225,2.40649696942465e-05,3.32387598755805e-07,0.84652821869525,1.62085609174278,0.847521569341209,1.44032926854282,6.66313000264345,3.82375543650488,6.99508509561309,26.6061819561851,58.7086213185434,86.984164990375,29.7175553629388,315.749162111212,36.5466732788467,189.225916751475,320.048115194071,120.807398741742,133.292885269924,0.259230332121706,0.829256335710518,0.485728520242931,1.64064025266587,1.4013814672994,0.326344292391128,0.43486837333506,0.118455543956286,0.0127598138625763,0.00441959949745797,0.00252737882362003,0.00431556382995831,0.000264640192519064,0.0016733988346299,0.000358629689627402,0.000246667034609455,0.000421134094956192,0.000506877281875805,2,Saar
0.12448731586515,1.67601955588193e-05,3.16889205895685e-07,0.926973046518417,0.619574924865019,0.684646634209371,1.57434020515303,2.05986283145029,2.48374684054658,2.61998050917758,10.2467972169994,7.93267598153079,10.0047736394315,15.3400862790147,9.64873624877817,15.9288457681016,19.6749009408413,9.67969490768887,21.0812457745399,17.8576711957315,0.183068877432812,0.633620187755372,1.18402708367233,2.94810533657065,1.38260879031623,1.17767845723662,0.405797879365301,0.124885097820799,0.0277198271098083,0.0207297707042511,0.0125549574252229,0.0146750815056363,0.0320307864360847,0.0320537238345618,0.00586605758159019,0.00727866185231137,0.00365218279986843,0.00629958450351434,1,Saar
0.292649635406753,1.5077028765229e-05,1.6265215701336e-07,0.552825102600743,1.11330649780329,3.11002448274027,3.69017656711934,2.3493983305636,2.88578914028314,8.89048663436508,10.3415909778628,6.53985214751551,7.55042897989537,11.7179983075803,8.40327232569185,19.7612314464071,177.958267285404,1513.7090717357,384.767049833162,38.9963938717165,0.236334795032855,0.884721436257902,0.521874302290206,0.309091914168075,0.563296933008222,1.82561322732376,1.43150036615139,0.278298621726128,0.150191087154138,0.346024328878751,0.39341936260904,0.167292381688887,0.0515684533842361,0.0131759546745788,0.00116152163751888,0.000242409007362339,0.000474788660346826,0.00414760632356763,2,Saar
0.26089062890728,2.71212757506746e-05,3.26253594969916e-07,2.21077162300523,1.33555968588018,4.38081681766701,3.4047443143995,9.44012981863607,5.14693408035727,11.2331783483409,15.4474901308646,10.0531950704891,16.0752882470212,41.3756456682398,12.3982538226183,20.5811921450045,24.3293837759892,17.9618521920851,25.4378095435821,53.2211720064175,0.414801483521609,0.393801777871571,0.424422961186996,0.754663193401887,0.641398539275666,0.370691909433357,0.166792751609502,0.0135501157799248,0.00815794604416465,0.00638133862289542,0.00430005559865949,0.00107458497528607,0.00189146628881403,0.00388442065436443,0.00494906981029559,0.00370174024442564,0.00154292747278052,0.000754525876110411,2,Saar
0.596888219860163,2.0032460514089e-05,5.91245144858332e-07,2.2960637175638,6.25051498296203,8.15607358040828,19.0611410216328,15.3454594024248,60.5252034476011,58.1508173824981,33.959433990584,22.2142640906096,40.9803726149083,50.7658810810865,30.0729313221315,74.425216519254,58.3305661329026,65.0474777326454,72.4303794531186,48.7385782548492,0.0766180696657323,0.476416261571715,0.196341767318687,0.454567875140093,0.149489458776962,0.180647846738,0.0197680608320371,0.006409993380828,0.00488592534872698,0.00347388912841986,0.0015967239093852,0.000863765304564689,0.000885705543207704,0.000608518130317718,0.000839283722413925,0.00370001027901063,0.00197832461860587,0.00110221321785011,3,Saar
0.155485397338347,3.00768957807366e-05,3.49785045570827e-07,0.457624203670638,0.688027820995957,1.39810164000911,1.03128348812035,1.17241151057093,1.63260273594914,1.89366127520346,2.93013123858566,1.60085750969858,2.21765446638701,2.09744369307933,5.34870415032773,11.7766831479665,7.45153366946282,4.67569922594816,2.60236598408064,4.28920474835473,0.430989165555482,0.398677751298637,0.31587616471606,0.526966750366428,0.812864432874529,0.443385784806008,0.469779468627164,0.0981551860740523,0.0456823708701191,0.0338471113642887,0.0343151404322144,0.0242914613816514,0.0511223164044052,0.0057411781239026,0.00663074767848342,0.00554189767904208,0.00612521464732893,0.00544322578980332,1,Saar
0.156069047695152,5.30035656642534e-06,2.40880194394814e-07,0.161168586138416,0.476821203074391,0.556879308362525,0.518860872042735,2.40391634473062,1.03251122930493,2.22150710698413,2.69374105835175,12.4388714488574,8.83143079790668,3.61265765179171,5.26484221454943,3.77653237483811,3.80745327912912,2.95518263364434,1.80396814170498,61.3070800628823,0.0969467907206153,0.911034167024662,0.989773969833083,1.71895761498835,5.89925939391061,1.32870999585188,2.60876108645458,1.01659912333474,0.265650999972453,0.101367475511243,0.0563199862642717,0.0410807858012812,0.0313572807090192,0.0385919421337633,0.0346763502765608,0.0399433916240547,0.0923119931485866,0.0162641856074299,1,Saar
0.264244942951777,2.68859344144288e-05,3.21605114748651e-07,0.668929639657999,2.84904410660001,1.87846444214896,4.21516479275267,2.04825477549225,7.73977224544429,8.78857966927247,5.53687242584708,6.3605650537708,7.04125298678529,22.6382468990507,11.3507522683239,35.9515692034672,13.1596388069468,14.4796905784689,49.6913094469008,15.4919409552795,0.23047948402191,1.45243045146799,0.358265419184643,0.346096232420279,0.898552045777648,1.81156919753369,0.394616995245441,0.216727332050058,0.765830667874644,0.330703196371681,0.128388496662543,0.0205111291251879,0.0333280569443536,0.0069823241909724,0.013030593643023,0.0107213772678814,0.00192066166488506,0.0108453709933246,2,Saar
0.617310753479522,0.000123308566723143,9.52241014448176e-07,8.30799450357074,81.2434689756924,18.4405780787303,62.7964372697692,14.9366340439369,26.2176807293087,23.9443064395689,31.1729296070394,174.693764807259,222.08077069924,119.664854415292,964.846322162364,323.790657771231,1212.60680428083,36.4573084208651,45.5010792947213,152.411861260755,0.418634414919239,0.255639082500024,0.0190621504339404,0.0893001979853859,0.032146643730636,0.154447944001222,0.0415803208411865,0.0237136472082085,0.0147145979508491,0.00305608748683274,0.00134524818070101,0.00169341707585501,9.18377413360543e-05,0.000216883395498137,5.64641722849182e-05,0.00301853777987467,0.00148459997804694,0.000578346438928367,3,Saar
0.139963536602717,1.34234953928355e-05,2.89512025877502e-07,0.378754855311241,0.77438605379288,1.4671027326318,4.47438968286014,3.4477440098024,3.51979558287618,5.73725234795084,5.54192516524092,12.6606020691282,75.7437100407204,15.6432681268067,6.08893394771874,7.13368509655691,10.3331219766448,1541.77006113432,35.349410661325,171.506619285389,0.437347758294816,0.66478179235526,0.754954588972031,0.678247798622586,0.122081316688068,0.0615220530660446,0.146257921310373,0.080832705676561,0.0312048863544783,0.00879076438960402,0.00070709230266879,0.00496603899681175,0.0193680130186665,0.0382191594398435,0.025921404417478,6.98462390444034e-05,0.00357827554206513,0.000634590695744094,2,Saar
0.178136299836997,2.90412449772651e-05,3.57765477256489e-07,5.4750309654784,1.54796477076803,2.85924948519484,2.11464525176338,2.22754859083749,5.99934374346617,5.49831163816946,3.00604804595452,1.86534298226304,3.98940278203715,4.93472812467891,11.0592131663809,20.1653786883364,15.2949901502959,94.7095031705311,21.1756144600348,5.18727203948945,0.405463101405734,0.0751538681453715,1.06115239478054,0.274839135351062,0.224904331147922,0.635701541833198,0.197581658690332,0.0713768342299961,0.0464416526826027,0.0282268682668768,0.0248713192921697,0.0283931433121227,0.0404522350660713,0.00617128929473154,0.00873170173802496,0.00109909477704488,0.0044108438384994,0.0102827272530463,2,Saar
0.290533332101744,1.88575604464366e-05,2.29259332230861e-07,0.360759640125521,1.3997956023048,1.46404575153654,1.60980861853153,3.00129036025356,4.25985178322967,2.99095290934125,2.60551153597947,4.0277168782812,4.03205802329787,5.48034272285914,9.48033971025,6.50143297004644,7.25392567562054,10.8370740243113,14.8470124589819,22.5178401642129,0.185084811666136,1.49917457419083,0.930652479435949,2.5577193340122,1.52511586042789,0.473219001353366,0.561558308158939,0.269950604352717,0.0996306481611315,0.0470380225984709,0.0419994442591921,0.0258749210207474,0.012574019955162,0.0213603440733816,0.0132432588090158,0.0110362812215673,0.00436720726155505,0.00153815258216947,2,Saar
0.074366019877884,1.46447319387456e-05,2.51699528605488e-07,0.36339444553202,0.692749108408901,0.420625552944007,0.850548304408834,0.507746178418366,2.29969562480637,7.55996313474857,6.21428156542299,5.17782642240103,3.23498724186567,6.41626158407292,4.03830577137502,3.32213665097042,9.0263341297269,9.00250527541112,2.91350345105045,2.41164717173487,0.346374287874538,0.508588545169955,0.53699665530641,1.23423335706016,0.952496443487034,0.254235369234153,0.159890183886535,0.0529365021996509,0.0127198507322437,0.0100523936263014,0.0130575498333174,0.00442720869809639,0.00707765346296626,0.00701747409499296,0.00246939952544444,0.00366041174346269,0.0148667502988002,0.00668441640906524,1,Saar
0.223838910601945,4.18841606157807e-05,2.78938099055274e-07,0.60190142719128,0.97447179483186,2.30092279227458,1.23762163985934,2.28746226988796,1.93933825586716,3.0259485945293,3.51331971489498,1.0519335605341,8.43176076902955,15.0783726315409,16.1684549111391,14.0623326611683,548.733511859439,18.7510376863953,10.869015342892,14.4536386717551,0.419222406639866,0.63480945105321,0.447740775224321,0.378281725075338,0.560411021123246,0.438515657994622,0.371952846475876,0.260979554795693,0.141157789516776,0.00303943909444977,0.00917549358427651,0.00250132158854475,0.00639546381837915,0.00277542051045032,6.98725060067138e-05,0.00190296774086188,0.00311855844603447,0.000811911808157947,2,Saar
0.335325244103677,3.22984960259763e-05,2.80890574800102e-07,2.79303184211092,1.46795740542814,1.62537253912355,4.36851798991189,10.5057596914793,19.9202387384806,26.0443923384761,22.9496734083282,17.0905676326372,21.8614708728756,20.4202061966843,24.0088608397879,30.645917090851,46.524402181735,36.1575417604508,58.1997991705618,47.2295425565441,0.429086241076333,0.576694736806586,0.220088757576647,0.345400082069937,0.663786758992527,0.505775559653563,0.0772184842075682,0.0261230876319559,0.0771977533716662,0.0321368916522422,0.0123646939254143,0.0112092228494911,0.00858838681440753,0.00550579189761236,0.00528290772229078,0.00380306470768953,0.00411436188132395,0.00507712074060586,2,Saar
0.230197718322482,6.21389591620462e-05,5.27660839463318e-07,0.791107709603213,1.43046942727271,4.59597897916954,2.11086388274415,2.60493721686192,3.70889560608842,18.7027645626975,5.78669891174886,9.39076160222349,4.96065059250881,9.85445976031159,23.3907405752072,8.86296933365143,12.102827756683,13.641971956078,20.4088049547067,23.1765740821517,0.40677458718522,0.571782848591514,0.561681308602838,0.751885495848554,0.460416220001844,0.36172246340782,0.422974961814887,0.0210449122785673,0.0419211024304634,0.0165329376551883,0.0115990912034595,0.00870302040221036,0.00470642789848139,0.0221059202061277,0.0326106517225855,0.0185780087852726,0.00533321910518278,0.00295947066834559,1,Saar
0.193261517252343,1.3608630148011e-05,3.01359918480716e-07,0.514210900495668,1.20678481050873,1.43691441985276,3.59052714818088,3.32182381355535,2.99684186392234,5.95103037626836,5.73965351485218,8.77451754751828,26.961645145534,13.2634690167369,14.5637880866707,205.32522439638,56.4115502458798,21.4599362901116,8.75202176817125,22.2367331489007,0.163232258216046,1.14430727279441,0.855845703576806,3.22475192994727,1.3309572632544,0.856308757862082,1.44101346564505,0.326099728682763,0.101256291246501,0.0416944842556939,0.0143644701213928,0.0186412529222631,0.0462402199334385,0.00508189010208406,0.00536692409593322,0.00901228383355972,0.0176335853707265,0.00809561422491091,2,Saar
0.200575662909278,4.20274311740669e-05,3.96598499421039e-07,2.48239778484865,1.13378588277206,3.51002036191699,2.36017150852756,2.79112905619404,7.05590344900666,4.98522230736199,5.89416140004246,6.37327823955027,6.98250526363241,18.4170141995939,5.32224639075993,18.4517513445876,11.4673834591143,50.6969425339462,53.3425000181599,28.0656689089828,0.537042907585002,0.0975706365131675,0.700532346853809,0.265496809707942,0.236619857873117,0.0539782901090314,0.0177589383634849,0.0120372600888634,0.00458247527979213,0.00929721841836787,0.0166540792549058,0.0133279348292512,0.0178800100761471,0.00347601488171908,0.00898584051364189,0.00134638275455414,0.00115702060862284,0.00214625419902365,2,Saar
0.10564988582125,1.11449916964572e-05,2.46174678885061e-07,0.290569050272715,0.208026036408962,0.397003878925173,0.498999218633927,0.982273435695527,0.566315504569777,1.2510635105686,1.87394183493623,6.79835163253957,3.10337798345737,2.94660906896218,4.00282636296103,4.82317972888256,2.69613562558857,2.94501451196395,2.44652383890414,2.69139930371363,0.150225629895257,0.916287224714199,1.53523980411939,3.16876527282632,1.50730885692774,0.746511807743383,1.32757937053005,1.43833161012525,0.12065870532501,0.0357642708596764,0.0614185268231336,0.0657196075621869,0.0252016899792054,0.0242067322389529,0.0312542523254643,0.0804898697759758,0.233841848463046,0.117924718824589,1,Saar
0.209110982916213,2.56684684258491e-05,1.26908324491949e-07,0.816630982881131,0.639720918083805,5.4656943175922,1.74228619385006,2.37786690572091,5.64313992659401,3.69390160343909,14.8841053185974,5.54421629642877,6.15845764451904,9.53173855236287,6.4971806312777,9.4265841908659,8.24648601878649,13.2693500693347,8.96913235271863,11.1125482087128,0.491206525534396,0.406731726694798,0.352474455665944,0.0721383594984916,0.241110469974179,0.492645705129746,0.293328053940437,0.23856336156668,0.0368921721113049,0.166317062897971,0.119832295791826,0.115412990264218,0.074094879237113,0.0210486359793864,0.0158544159684642,0.00736061115576024,0.00769572718593036,0.00756920065775984,2,Saar
